# Extracted from: D:\Work_Work\Mars\MAVEN\iuvs_data_kp\JGR_Figures\JGR_Figures\Fig2.fig
# Figure title: Figure 2
# X axis: Random number
# Y axis: Scattering angle \theta_{LAB} (deg.)
# Interpretation: inverse CDF style mapping from random number to H or H-ENA atmospheric scattering angle in LAB frame.
# Columns: random_number scattering_angle_lab_deg
random_number	scattering_angle_lab_deg
0.983729718818	32.85
0.983734583327	32.86
0.98373944537	32.87
0.98374430495	32.88
0.983749162068	32.89
0.983754016727	32.9
0.983758868928	32.91
0.983763718673	32.92
0.983768565965	32.93
0.983773410806	32.94
0.983778253196	32.95
0.983783093139	32.96
0.983787930637	32.97
0.98379276569	32.98
0.983797598302	32.99
0.983802428474	33
0.983807256209	33.01
0.983812081507	33.02
0.983816904372	33.03
0.983821724805	33.04
0.983826542808	33.05
0.983831358383	33.06
0.983836171532	33.07
0.983840982257	33.08
0.98384579056	33.09
0.983850596443	33.1
0.983855399907	33.11
0.983860200956	33.12
0.98386499959	33.13
0.983869795812	33.14
0.983874589623	33.15
0.983879381026	33.16
0.983884170022	33.17
0.983888956614	33.18
0.983893740803	33.19
0.983898522591	33.2
0.98390330198	33.21
0.983908078973	33.22
0.98391285357	33.23
0.983917625775	33.24
0.983922395588	33.25
0.983927163012	33.26
0.983931928049	33.27
0.983936690701	33.28
0.983941450969	33.29
0.983946208855	33.3
0.983950964362	33.31
0.983955717491	33.32
0.983960468244	33.33
0.983965216623	33.34
0.98396996263	33.35
0.983974706267	33.36
0.983979447536	33.37
0.983984186438	33.38
0.983988922976	33.39
0.983993657151	33.4
0.983998388966	33.41
0.984003118422	33.42
0.98400784552	33.43
0.984012570264	33.44
0.984017292654	33.45
0.984022012694	33.46
0.984026730383	33.47
0.984031445725	33.48
0.984036158722	33.49
0.984040869374	33.5
0.984045577685	33.51
0.984050283655	33.52
0.984054987288	33.53
0.984059688584	33.54
0.984064387545	33.55
0.984069084173	33.56
0.984073778471	33.57
0.98407847044	33.58
0.984083160082	33.59
0.984087847398	33.6
0.984092532391	33.61
0.984097215062	33.62
0.984101895414	33.63
0.984106573448	33.64
0.984111249165	33.65
0.984115922569	33.66
0.98412059366	33.67
0.98412526244	33.68
0.984129928912	33.69
0.984134593076	33.7
0.984139254936	33.71
0.984143914492	33.72
0.984148571747	33.73
0.984153226702	33.74
0.984157879359	33.75
0.984162529721	33.76
0.984167177788	33.77
0.984171823563	33.78
0.984176467047	33.79
0.984181108242	33.8
0.98418574715	33.81
0.984190383774	33.82
0.984195018114	33.83
0.984199650172	33.84
0.98420427995	33.85
0.984208907451	33.86
0.984213532675	33.87
0.984218155625	33.88
0.984222776303	33.89
0.984227394709	33.9
0.984232010847	33.91
0.984236624717	33.92
0.984241236322	33.93
0.984245845663	33.94
0.984250452743	33.95
0.984255057562	33.96
0.984259660122	33.97
0.984264260427	33.98
0.984268858476	33.99
0.984273454272	34
0.984278047817	34.01
0.984282639113	34.02
0.984287228161	34.03
0.984291814963	34.04
0.98429639952	34.05
0.984300981835	34.06
0.984305561909	34.07
0.984310139745	34.08
0.984314715343	34.09
0.984319288706	34.1
0.984323859835	34.11
0.984328428732	34.12
0.984332995398	34.13
0.984337559837	34.14
0.984342122048	34.15
0.984346682035	34.16
0.984351239798	34.17
0.98435579534	34.18
0.984360348661	34.19
0.984364899765	34.2
0.984369448653	34.21
0.984373995325	34.22
0.984378539785	34.23
0.984383082034	34.24
0.984387622073	34.25
0.984392159905	34.26
0.98439669553	34.27
0.984401228951	34.28
0.98440576017	34.29
0.984410289188	34.3
0.984414816006	34.31
0.984419340627	34.32
0.984423863053	34.33
0.984428383284	34.34
0.984432901323	34.35
0.984437417171	34.36
0.984441930831	34.37
0.984446442303	34.38
0.984450951589	34.39
0.984455458692	34.4
0.984459963612	34.41
0.984464466353	34.42
0.984468966914	34.43
0.984473465298	34.44
0.984477961507	34.45
0.984482455542	34.46
0.984486947405	34.47
0.984491437097	34.48
0.984495924621	34.49
0.984500409978	34.5
0.984504893169	34.51
0.984509374197	34.52
0.984513853063	34.53
0.984518329769	34.54
0.984522804315	34.55
0.984527276705	34.56
0.98453174694	34.57
0.984536215021	34.58
0.984540680949	34.59
0.984545144728	34.6
0.984549606358	34.61
0.98455406584	34.62
0.984558523178	34.63
0.984562978371	34.64
0.984567431423	34.65
0.984571882334	34.66
0.984576331106	34.67
0.984580777741	34.68
0.984585222241	34.69
0.984589664606	34.7
0.98459410484	34.71
0.984598542943	34.72
0.984602978916	34.73
0.984607412763	34.74
0.984611844484	34.75
0.984616274081	34.76
0.984620701555	34.77
0.984625126909	34.78
0.984629550143	34.79
0.98463397126	34.8
0.984638390261	34.81
0.984642807147	34.82
0.984647221921	34.83
0.984651634584	34.84
0.984656045137	34.85
0.984660453583	34.86
0.984664859922	34.87
0.984669264156	34.88
0.984673666288	34.89
0.984678066318	34.9
0.984682464249	34.91
0.984686860081	34.92
0.984691253816	34.93
0.984695645457	34.94
0.984700035004	34.95
0.984704422459	34.96
0.984708807824	34.97
0.9847131911	34.98
0.98471757229	34.99
0.984721951394	35
0.984726328414	35.01
0.984730703352	35.02
0.984735076209	35.03
0.984739446987	35.04
0.984743815687	35.05
0.984748182312	35.06
0.984752546862	35.07
0.98475690934	35.08
0.984761269746	35.09
0.984765628082	35.1
0.984769984351	35.11
0.984774338553	35.12
0.98477869069	35.13
0.984783040764	35.14
0.984787388775	35.15
0.984791734727	35.16
0.98479607862	35.17
0.984800420456	35.18
0.984804760236	35.19
0.984809097963	35.2
0.984813433637	35.21
0.98481776726	35.22
0.984822098833	35.23
0.984826428359	35.24
0.984830755839	35.25
0.984835081274	35.26
0.984839404666	35.27
0.984843726016	35.28
0.984848045326	35.29
0.984852362598	35.3
0.984856677832	35.31
0.984860991031	35.32
0.984865302197	35.33
0.98486961133	35.34
0.984873918432	35.35
0.984878223505	35.36
0.98488252655	35.37
0.984886827568	35.38
0.984891126562	35.39
0.984895423533	35.4
0.984899718483	35.41
0.984904011412	35.42
0.984908302322	35.43
0.984912591215	35.44
0.984916878093	35.45
0.984921162957	35.46
0.984925445808	35.47
0.984929726648	35.48
0.984934005478	35.49
0.9849382823	35.5
0.984942557116	35.51
0.984946829927	35.52
0.984951100734	35.53
0.98495536954	35.54
0.984959636345	35.55
0.98496390115	35.56
0.984968163959	35.57
0.984972424771	35.58
0.984976683589	35.59
0.984980940413	35.6
0.984985195247	35.61
0.98498944809	35.62
0.984993698944	35.63
0.984997947812	35.64
0.985002194694	35.65
0.985006439592	35.66
0.985010682507	35.67
0.985014923441	35.68
0.985019162395	35.69
0.985023399371	35.7
0.985027634371	35.71
0.985031867395	35.72
0.985036098446	35.73
0.985040327524	35.74
0.985044554632	35.75
0.98504877977	35.76
0.98505300294	35.77
0.985057224144	35.78
0.985061443383	35.79
0.985065660658	35.8
0.985069875972	35.81
0.985074089325	35.82
0.985078300718	35.83
0.985082510155	35.84
0.985086717635	35.85
0.98509092316	35.86
0.985095126732	35.87
0.985099328352	35.88
0.985103528022	35.89
0.985107725743	35.9
0.985111921516	35.91
0.985116115343	35.92
0.985120307226	35.93
0.985124497166	35.94
0.985128685164	35.95
0.985132871221	35.96
0.98513705534	35.97
0.985141237521	35.98
0.985145417767	35.99
0.985149596078	36
0.985153772456	36.01
0.985157946902	36.02
0.985162119418	36.03
0.985166290005	36.04
0.985170458665	36.05
0.985174625399	36.06
0.985178790208	36.07
0.985182953094	36.08
0.985187114059	36.09
0.985191273103	36.1
0.985195430228	36.11
0.985199585436	36.12
0.985203738728	36.13
0.985207890106	36.14
0.98521203957	36.15
0.985216187122	36.16
0.985220332764	36.17
0.985224476497	36.18
0.985228618323	36.19
0.985232758242	36.2
0.985236896257	36.21
0.985241032368	36.22
0.985245166578	36.23
0.985249298886	36.24
0.985253429296	36.25
0.985257557808	36.26
0.985261684423	36.27
0.985265809144	36.28
0.985269931971	36.29
0.985274052906	36.3
0.98527817195	36.31
0.985282289104	36.32
0.985286404371	36.33
0.985290517751	36.34
0.985294629245	36.35
0.985298738856	36.36
0.985302846585	36.37
0.985306952432	36.38
0.985311056399	36.39
0.985315158489	36.4
0.985319258701	36.41
0.985323357037	36.42
0.9853274535	36.43
0.985331548089	36.44
0.985335640807	36.45
0.985339731655	36.46
0.985343820634	36.47
0.985347907746	36.48
0.985351992992	36.49
0.985356076373	36.5
0.985360157891	36.51
0.985364237547	36.52
0.985368315342	36.53
0.985372391278	36.54
0.985376465356	36.55
0.985380537578	36.56
0.985384607944	36.57
0.985388676457	36.58
0.985392743117	36.59
0.985396807927	36.6
0.985400870886	36.61
0.985404931997	36.62
0.985408991261	36.63
0.985413048679	36.64
0.985417104253	36.65
0.985421157984	36.66
0.985425209873	36.67
0.985429259922	36.68
0.985433308131	36.69
0.985437354503	36.7
0.985441399039	36.71
0.98544544174	36.72
0.985449482607	36.73
0.985453521641	36.74
0.985457558845	36.75
0.985461594219	36.76
0.985465627764	36.77
0.985469659483	36.78
0.985473689376	36.79
0.985477717444	36.8
0.985481743689	36.81
0.985485768113	36.82
0.985489790716	36.83
0.9854938115	36.84
0.985497830466	36.85
0.985501847616	36.86
0.985505862951	36.87
0.985509876471	36.88
0.985513888179	36.89
0.985517898076	36.9
0.985521906163	36.91
0.985525912441	36.92
0.985529916912	36.93
0.985533919577	36.94
0.985537920438	36.95
0.985541919495	36.96
0.985545916749	36.97
0.985549912203	36.98
0.985553905858	36.99
0.985557897714	37
0.985561887773	37.01
0.985565876037	37.02
0.985569862506	37.03
0.985573847182	37.04
0.985577830067	37.05
0.985581811161	37.06
0.985585790466	37.07
0.985589767982	37.08
0.985593743713	37.09
0.985597717658	37.1
0.985601689819	37.11
0.985605660197	37.12
0.985609628794	37.13
0.98561359561	37.14
0.985617560648	37.15
0.985621523908	37.16
0.985625485392	37.17
0.9856294451	37.18
0.985633403035	37.19
0.985637359197	37.2
0.985641313588	37.21
0.985645266209	37.22
0.985649217061	37.23
0.985653166145	37.24
0.985657113464	37.25
0.985661059017	37.26
0.985665002807	37.27
0.985668944834	37.28
0.9856728851	37.29
0.985676823607	37.3
0.985680760354	37.31
0.985684695344	37.32
0.985688628578	37.33
0.985692560058	37.34
0.985696489783	37.35
0.985700417756	37.36
0.985704343978	37.37
0.985708268451	37.38
0.985712191174	37.39
0.98571611215	37.4
0.98572003138	37.41
0.985723948865	37.42
0.985727864607	37.43
0.985731778606	37.44
0.985735690863	37.45
0.985739601381	37.46
0.98574351016	37.47
0.985747417202	37.48
0.985751322508	37.49
0.985755226078	37.5
0.985759127915	37.51
0.985763028019	37.52
0.985766926392	37.53
0.985770823035	37.54
0.985774717949	37.55
0.985778611135	37.56
0.985782502595	37.57
0.98578639233	37.58
0.985790280341	37.59
0.98579416663	37.6
0.985798051196	37.61
0.985801934043	37.62
0.98580581517	37.63
0.98580969458	37.64
0.985813572273	37.65
0.98581744825	37.66
0.985821322514	37.67
0.985825195064	37.68
0.985829065903	37.69
0.985832935031	37.7
0.985836802449	37.71
0.98584066816	37.72
0.985844532164	37.73
0.985848394461	37.74
0.985852255055	37.75
0.985856113945	37.76
0.985859971133	37.77
0.98586382662	37.78
0.985867680407	37.79
0.985871532496	37.8
0.985875382888	37.81
0.985879231583	37.82
0.985883078584	37.83
0.98588692389	37.84
0.985890767504	37.85
0.985894609427	37.86
0.98589844966	37.87
0.985902288204	37.88
0.98590612506	37.89
0.985909960229	37.9
0.985913793713	37.91
0.985917625513	37.92
0.985921455629	37.93
0.985925284064	37.94
0.985929110818	37.95
0.985932935893	37.96
0.98593675929	37.97
0.985940581009	37.98
0.985944401052	37.99
0.985948219421	38
0.985952036115	38.01
0.985955851138	38.02
0.985959664489	38.03
0.98596347617	38.04
0.985967286182	38.05
0.985971094527	38.06
0.985974901205	38.07
0.985978706217	38.08
0.985982509565	38.09
0.985986311251	38.1
0.985990111274	38.11
0.985993909636	38.12
0.985997706339	38.13
0.986001501383	38.14
0.986005294771	38.15
0.986009086502	38.16
0.986012876578	38.17
0.986016665	38.18
0.986020451769	38.19
0.986024236888	38.2
0.986028020355	38.21
0.986031802174	38.22
0.986035582344	38.23
0.986039360868	38.24
0.986043137746	38.25
0.986046912979	38.26
0.986050686569	38.27
0.986054458516	38.28
0.986058228823	38.29
0.986061997489	38.3
0.986065764516	38.31
0.986069529906	38.32
0.986073293659	38.33
0.986077055776	38.34
0.98608081626	38.35
0.98608457511	38.36
0.986088332328	38.37
0.986092087915	38.38
0.986095841872	38.39
0.986099594201	38.4
0.986103344902	38.41
0.986107093976	38.42
0.986110841426	38.43
0.986114587251	38.44
0.986118331453	38.45
0.986122074034	38.46
0.986125814993	38.47
0.986129554333	38.48
0.986133292054	38.49
0.986137028158	38.5
0.986140762646	38.51
0.986144495519	38.52
0.986148226777	38.53
0.986151956423	38.54
0.986155684456	38.55
0.986159410879	38.56
0.986163135693	38.57
0.986166858898	38.58
0.986170580495	38.59
0.986174300487	38.6
0.986178018873	38.61
0.986181735655	38.62
0.986185450834	38.63
0.986189164411	38.64
0.986192876388	38.65
0.986196586765	38.66
0.986200295544	38.67
0.986204002725	38.68
0.986207708309	38.69
0.986211412299	38.7
0.986215114694	38.71
0.986218815497	38.72
0.986222514707	38.73
0.986226212327	38.74
0.986229908357	38.75
0.986233602798	38.76
0.986237295652	38.77
0.98624098692	38.78
0.986244676602	38.79
0.986248364699	38.8
0.986252051214	38.81
0.986255736146	38.82
0.986259419498	38.83
0.986263101269	38.84
0.986266781462	38.85
0.986270460077	38.86
0.986274137115	38.87
0.986277812577	38.88
0.986281486465	38.89
0.98628515878	38.9
0.986288829522	38.91
0.986292498693	38.92
0.986296166294	38.93
0.986299832326	38.94
0.98630349679	38.95
0.986307159686	38.96
0.986310821017	38.97
0.986314480783	38.98
0.986318138985	38.99
0.986321795624	39
0.986325450702	39.01
0.986329104219	39.02
0.986332756177	39.03
0.986336406576	39.04
0.986340055418	39.05
0.986343702704	39.06
0.986347348434	39.07
0.98635099261	39.08
0.986354635233	39.09
0.986358276304	39.1
0.986361915824	39.11
0.986365553794	39.12
0.986369190216	39.13
0.986372825089	39.14
0.986376458415	39.15
0.986380090196	39.16
0.986383720432	39.17
0.986387349125	39.18
0.986390976275	39.19
0.986394601883	39.2
0.986398225951	39.21
0.986401848479	39.22
0.986405469469	39.23
0.986409088922	39.24
0.986412706838	39.25
0.98641632322	39.26
0.986419938066	39.27
0.98642355138	39.28
0.986427163162	39.29
0.986430773412	39.3
0.986434382133	39.31
0.986437989324	39.32
0.986441594988	39.33
0.986445199124	39.34
0.986448801735	39.35
0.986452402821	39.36
0.986456002383	39.37
0.986459600422	39.38
0.986463196939	39.39
0.986466791936	39.4
0.986470385412	39.41
0.986473977371	39.42
0.986477567811	39.43
0.986481156735	39.44
0.986484744143	39.45
0.986488330037	39.46
0.986491914417	39.47
0.986495497284	39.48
0.98649907864	39.49
0.986502658486	39.5
0.986506236822	39.51
0.986509813649	39.52
0.986513388969	39.53
0.986516962783	39.54
0.986520535091	39.55
0.986524105895	39.56
0.986527675195	39.57
0.986531242993	39.58
0.98653480929	39.59
0.986538374086	39.6
0.986541937383	39.61
0.986545499182	39.62
0.986549059483	39.63
0.986552618288	39.64
0.986556175598	39.65
0.986559731413	39.66
0.986563285735	39.67
0.986566838565	39.68
0.986570389903	39.69
0.986573939751	39.7
0.98657748811	39.71
0.98658103498	39.72
0.986584580364	39.73
0.986588124261	39.74
0.986591666672	39.75
0.986595207599	39.76
0.986598747043	39.77
0.986602285005	39.78
0.986605821485	39.79
0.986609356485	39.8
0.986612890006	39.81
0.986616422048	39.82
0.986619952613	39.83
0.986623481702	39.84
0.986627009315	39.85
0.986630535454	39.86
0.986634060119	39.87
0.986637583312	39.88
0.986641105033	39.89
0.986644625284	39.9
0.986648144066	39.91
0.986651661379	39.92
0.986655177224	39.93
0.986658691603	39.94
0.986662204516	39.95
0.986665715965	39.96
0.98666922595	39.97
0.986672734473	39.98
0.986676241534	39.99
0.986679747134	40
0.986683251275	40.01
0.986686753956	40.02
0.98669025518	40.03
0.986693754948	40.04
0.986697253259	40.05
0.986700750115	40.06
0.986704245518	40.07
0.986707739468	40.08
0.986711231966	40.09
0.986714723012	40.1
0.986718212609	40.11
0.986721700757	40.12
0.986725187456	40.13
0.986728672709	40.14
0.986732156515	40.15
0.986735638876	40.16
0.986739119793	40.17
0.986742599267	40.18
0.986746077298	40.19
0.986749553888	40.2
0.986753029037	40.21
0.986756502747	40.22
0.986759975018	40.23
0.986763445852	40.24
0.986766915249	40.25
0.986770383211	40.26
0.986773849738	40.27
0.986777314831	40.28
0.986780778491	40.29
0.986784240719	40.3
0.986787701517	40.31
0.986791160884	40.32
0.986794618823	40.33
0.986798075333	40.34
0.986801530416	40.35
0.986804984073	40.36
0.986808436305	40.37
0.986811887113	40.38
0.986815336497	40.39
0.986818784458	40.4
0.986822230999	40.41
0.986825676118	40.42
0.986829119818	40.43
0.986832562099	40.44
0.986836002963	40.45
0.98683944241	40.46
0.986842880441	40.47
0.986846317056	40.48
0.986849752258	40.49
0.986853186047	40.5
0.986856618424	40.51
0.986860049389	40.52
0.986863478944	40.53
0.98686690709	40.54
0.986870333827	40.55
0.986873759157	40.56
0.98687718308	40.57
0.986880605598	40.58
0.98688402671	40.59
0.986887446419	40.6
0.986890864725	40.61
0.986894281629	40.62
0.986897697132	40.63
0.986901111235	40.64
0.986904523939	40.65
0.986907935244	40.66
0.986911345152	40.67
0.986914753663	40.68
0.986918160779	40.69
0.9869215665	40.7
0.986924970828	40.71
0.986928373763	40.72
0.986931775305	40.73
0.986935175457	40.74
0.986938574219	40.75
0.986941971591	40.76
0.986945367575	40.77
0.986948762172	40.78
0.986952155383	40.79
0.986955547207	40.8
0.986958937648	40.81
0.986962326704	40.82
0.986965714378	40.83
0.986969100669	40.84
0.98697248558	40.85
0.98697586911	40.86
0.986979251262	40.87
0.986982632035	40.88
0.98698601143	40.89
0.986989389449	40.9
0.986992766092	40.91
0.986996141361	40.92
0.986999515256	40.93
0.987002887778	40.94
0.987006258927	40.95
0.987009628706	40.96
0.987012997114	40.97
0.987016364153	40.98
0.987019729823	40.99
0.987023094126	41
0.987026457062	41.01
0.987029818633	41.02
0.987033178838	41.03
0.987036537679	41.04
0.987039895157	41.05
0.987043251273	41.06
0.987046606028	41.07
0.987049959422	41.08
0.987053311456	41.09
0.987056662131	41.1
0.987060011449	41.11
0.98706335941	41.12
0.987066706014	41.13
0.987070051264	41.14
0.987073395159	41.15
0.9870767377	41.16
0.987080078889	41.17
0.987083418727	41.18
0.987086757213	41.19
0.98709009435	41.2
0.987093430137	41.21
0.987096764576	41.22
0.987100097668	41.23
0.987103429413	41.24
0.987106759813	41.25
0.987110088868	41.26
0.987113416579	41.27
0.987116742947	41.28
0.987120067973	41.29
0.987123391657	41.3
0.987126714002	41.31
0.987130035006	41.32
0.987133354672	41.33
0.987136673	41.34
0.987139989992	41.35
0.987143305647	41.36
0.987146619967	41.37
0.987149932952	41.38
0.987153244604	41.39
0.987156554924	41.4
0.987159863911	41.41
0.987163171568	41.42
0.987166477895	41.43
0.987169782892	41.44
0.987173086561	41.45
0.987176388903	41.46
0.987179689917	41.47
0.987182989607	41.48
0.987186287971	41.49
0.987189585011	41.5
0.987192880727	41.51
0.987196175122	41.52
0.987199468194	41.53
0.987202759946	41.54
0.987206050379	41.55
0.987209339492	41.56
0.987212627287	41.57
0.987215913764	41.58
0.987219198926	41.59
0.987222482771	41.6
0.987225765302	41.61
0.987229046519	41.62
0.987232326423	41.63
0.987235605014	41.64
0.987238882294	41.65
0.987242158264	41.66
0.987245432923	41.67
0.987248706274	41.68
0.987251978317	41.69
0.987255249052	41.7
0.987258518481	41.71
0.987261786605	41.72
0.987265053424	41.73
0.987268318939	41.74
0.98727158315	41.75
0.98727484606	41.76
0.987278107668	41.77
0.987281367976	41.78
0.987284626984	41.79
0.987287884693	41.8
0.987291141104	41.81
0.987294396217	41.82
0.987297650034	41.83
0.987300902556	41.84
0.987304153783	41.85
0.987307403715	41.86
0.987310652355	41.87
0.987313899703	41.88
0.987317145758	41.89
0.987320390524	41.9
0.987323633999	41.91
0.987326876185	41.92
0.987330117084	41.93
0.987333356694	41.94
0.987336595019	41.95
0.987339832057	41.96
0.987343067811	41.97
0.98734630228	41.98
0.987349535466	41.99
0.98735276737	42
0.987355997992	42.01
0.987359227333	42.02
0.987362455394	42.03
0.987365682176	42.04
0.987368907679	42.05
0.987372131905	42.06
0.987375354854	42.07
0.987378576527	42.08
0.987381796925	42.09
0.987385016048	42.1
0.987388233898	42.11
0.987391450475	42.12
0.98739466578	42.13
0.987397879814	42.14
0.987401092578	42.15
0.987404304072	42.16
0.987407514297	42.17
0.987410723254	42.18
0.987413930945	42.19
0.987417137368	42.2
0.987420342527	42.21
0.98742354642	42.22
0.98742674905	42.23
0.987429950416	42.24
0.987433150521	42.25
0.987436349363	42.26
0.987439546945	42.27
0.987442743267	42.28
0.98744593833	42.29
0.987449132134	42.3
0.987452324681	42.31
0.987455515971	42.32
0.987458706005	42.33
0.987461894783	42.34
0.987465082308	42.35
0.987468268578	42.36
0.987471453596	42.37
0.987474637362	42.38
0.987477819876	42.39
0.987481001141	42.4
0.987484181155	42.41
0.98748735992	42.42
0.987490537438	42.43
0.987493713708	42.44
0.987496888731	42.45
0.987500062509	42.46
0.987503235042	42.47
0.98750640633	42.48
0.987509576375	42.49
0.987512745178	42.5
0.987515912738	42.51
0.987519079058	42.52
0.987522244137	42.53
0.987525407976	42.54
0.987528570577	42.55
0.98753173194	42.56
0.987534892066	42.57
0.987538050955	42.58
0.987541208608	42.59
0.987544365027	42.6
0.987547520212	42.61
0.987550674163	42.62
0.987553826882	42.63
0.987556978369	42.64
0.987560128624	42.65
0.98756327765	42.66
0.987566425446	42.67
0.987569572014	42.68
0.987572717353	42.69
0.987575861465	42.7
0.987579004351	42.71
0.987582146011	42.72
0.987585286446	42.73
0.987588425658	42.74
0.987591563645	42.75
0.987594700411	42.76
0.987597835954	42.77
0.987600970276	42.78
0.987604103378	42.79
0.987607235261	42.8
0.987610365924	42.81
0.98761349537	42.82
0.987616623598	42.83
0.98761975061	42.84
0.987622876406	42.85
0.987626000987	42.86
0.987629124354	42.87
0.987632246507	42.88
0.987635367447	42.89
0.987638487176	42.9
0.987641605693	42.91
0.987644723	42.92
0.987647839097	42.93
0.987650953985	42.94
0.987654067665	42.95
0.987657180137	42.96
0.987660291403	42.97
0.987663401462	42.98
0.987666510317	42.99
0.987669617967	43
0.987672724413	43.01
0.987675829656	43.02
0.987678933697	43.03
0.987682036536	43.04
0.987685138175	43.05
0.987688238614	43.06
0.987691337853	43.07
0.987694435894	43.08
0.987697532737	43.09
0.987700628383	43.1
0.987703722832	43.11
0.987706816086	43.12
0.987709908146	43.13
0.987712999011	43.14
0.987716088683	43.15
0.987719177162	43.16
0.987722264449	43.17
0.987725350545	43.18
0.987728435451	43.19
0.987731519167	43.2
0.987734601694	43.21
0.987737683033	43.22
0.987740763185	43.23
0.987743842149	43.24
0.987746919928	43.25
0.987749996521	43.26
0.98775307193	43.27
0.987756146155	43.28
0.987759219197	43.29
0.987762291057	43.3
0.987765361735	43.31
0.987768431232	43.32
0.987771499548	43.33
0.987774566686	43.34
0.987777632645	43.35
0.987780697425	43.36
0.987783761029	43.37
0.987786823455	43.38
0.987789884706	43.39
0.987792944782	43.4
0.987796003684	43.41
0.987799061411	43.42
0.987802117966	43.43
0.987805173349	43.44
0.98780822756	43.45
0.9878112806	43.46
0.98781433247	43.47
0.987817383171	43.48
0.987820432703	43.49
0.987823481068	43.5
0.987826528265	43.51
0.987829574295	43.52
0.98783261916	43.53
0.98783566286	43.54
0.987838705395	43.55
0.987841746767	43.56
0.987844786976	43.57
0.987847826023	43.58
0.987850863908	43.59
0.987853900632	43.6
0.987856936196	43.61
0.987859970601	43.62
0.987863003847	43.63
0.987866035935	43.64
0.987869066866	43.65
0.987872096641	43.66
0.987875125259	43.67
0.987878152723	43.68
0.987881179032	43.69
0.987884204187	43.7
0.987887228189	43.71
0.987890251039	43.72
0.987893272738	43.73
0.987896293285	43.74
0.987899312682	43.75
0.98790233093	43.76
0.987905348029	43.77
0.98790836398	43.78
0.987911378783	43.79
0.98791439244	43.8
0.98791740495	43.81
0.987920416316	43.82
0.987923426536	43.83
0.987926435613	43.84
0.987929443547	43.85
0.987932450338	43.86
0.987935455987	43.87
0.987938460495	43.88
0.987941463862	43.89
0.98794446609	43.9
0.987947467179	43.91
0.987950467129	43.92
0.987953465942	43.93
0.987956463617	43.94
0.987959460157	43.95
0.98796245556	43.96
0.987965449829	43.97
0.987968442964	43.98
0.987971434965	43.99
0.987974425833	44
0.987977415569	44.01
0.987980404173	44.02
0.987983391647	44.03
0.98798637799	44.04
0.987989363204	44.05
0.987992347289	44.06
0.987995330247	44.07
0.987998312076	44.08
0.98800129278	44.09
0.988004272357	44.1
0.988007250808	44.11
0.988010228135	44.12
0.988013204338	44.13
0.988016179418	44.14
0.988019153375	44.15
0.98802212621	44.16
0.988025097924	44.17
0.988028068518	44.18
0.988031037991	44.19
0.988034006345	44.2
0.98803697358	44.21
0.988039939698	44.22
0.988042904698	44.23
0.988045868582	44.24
0.98804883135	44.25
0.988051793003	44.26
0.988054753541	44.27
0.988057712965	44.28
0.988060671277	44.29
0.988063628475	44.3
0.988066584562	44.31
0.988069539537	44.32
0.988072493403	44.33
0.988075446158	44.34
0.988078397804	44.35
0.988081348341	44.36
0.988084297771	44.37
0.988087246093	44.38
0.988090193309	44.39
0.988093139419	44.4
0.988096084424	44.41
0.988099028324	44.42
0.988101971121	44.43
0.988104912814	44.44
0.988107853405	44.45
0.988110792894	44.46
0.988113731281	44.47
0.988116668568	44.48
0.988119604755	44.49
0.988122539843	44.5
0.988125473833	44.51
0.988128406724	44.52
0.988131338518	44.53
0.988134269216	44.54
0.988137198817	44.55
0.988140127323	44.56
0.988143054735	44.57
0.988145981052	44.58
0.988148906277	44.59
0.988151830408	44.6
0.988154753448	44.61
0.988157675396	44.62
0.988160596253	44.63
0.988163516021	44.64
0.988166434699	44.65
0.988169352288	44.66
0.988172268789	44.67
0.988175184203	44.68
0.988178098529	44.69
0.98818101177	44.7
0.988183923925	44.71
0.988186834995	44.72
0.988189744981	44.73
0.988192653883	44.74
0.988195561703	44.75
0.98819846844	44.76
0.988201374095	44.77
0.988204278669	44.78
0.988207182163	44.79
0.988210084578	44.8
0.988212985913	44.81
0.98821588617	44.82
0.988218785349	44.83
0.988221683451	44.84
0.988224580476	44.85
0.988227476425	44.86
0.9882303713	44.87
0.988233265099	44.88
0.988236157825	44.89
0.988239049477	44.9
0.988241940057	44.91
0.988244829564	44.92
0.988247718	44.93
0.988250605366	44.94
0.988253491661	44.95
0.988256376887	44.96
0.988259261044	44.97
0.988262144132	44.98
0.988265026153	44.99
0.988267907107	45
0.988270786995	45.01
0.988273665817	45.02
0.988276543574	45.03
0.988279420266	45.04
0.988282295895	45.05
0.98828517046	45.06
0.988288043963	45.07
0.988290916404	45.08
0.988293787783	45.09
0.988296658102	45.1
0.988299527361	45.11
0.988302395561	45.12
0.988305262701	45.13
0.988308128784	45.14
0.988310993809	45.15
0.988313857777	45.16
0.988316720688	45.17
0.988319582544	45.18
0.988322443345	45.19
0.988325303092	45.2
0.988328161785	45.21
0.988331019424	45.22
0.988333876011	45.23
0.988336731546	45.24
0.98833958603	45.25
0.988342439463	45.26
0.988345291845	45.27
0.988348143179	45.28
0.988350993463	45.29
0.9883538427	45.3
0.988356690888	45.31
0.98835953803	45.32
0.988362384125	45.33
0.988365229175	45.34
0.988368073179	45.35
0.988370916139	45.36
0.988373758055	45.37
0.988376598927	45.38
0.988379438757	45.39
0.988382277545	45.4
0.988385115291	45.41
0.988387951997	45.42
